input_text,label
"BACKGROUND: The appellants have moved this Court against the Judgment 1 passed by a learned Single Judge of the High Court 2, whereby their prayer for quashing the Chargesheet in the criminal case 3 qua them has been rejected, by dismissal of their petition under Section 4824 of the Code of Criminal Procedure, 1973. As per the prosecution story, the complainant alleges that she was in a relationship with the son of the appellants and established physical relations with Final Judgment and Order dated 25.11.2022 in Criminal Original Petition (MD) No.15448/2022. In Vishnu Kumar Shukla v State of Uttar Pradesh, (2023) 15 SCC 502, the Court stated: ‘22. In an appeal dealing with the refusal of the High Court to quash an FIR under Section 482CrPC albeit, this Court, while setting aside the judgment [Pushpendra Mishra v. Accordingly, the extract from Para 10 of the Impugned Judgment quoted supra shall stand deleted from the High Court’s records. Sections: 415 IPC, 4824 CrPC.",1
"This appeal has been filed against the impugned order dated 31.07.2019 1 passed by the High Court in a motor accident case.3 The Tribunal awarded compensation of 28,66,994/- under various Reason: 1 MA No. 17:42:45 IST High Court of Madhya Pradesh at Gwalior. The income as proved on record was 39,500/- per month (4,74,000/- per annum), which after deduction of income tax was 4,57,000/- per annum. 11.1 The High Court applied a split method. Pending application (if any) shall stand disposed of.",1
"These appeals challenge the judgment and order passed by the learned Division Bench of the High Court of Judicature at Bombay, Nagpur Bench dated 17th July 2012, thereby dismissing the criminal appeals being Criminal Appeal Nos.569 of 2007 and 8 of 2008 preferred by the present appellants. The criminal appeals filed before the High Court assailed the judgment and order dated 24th October 2007 passed by the Court of Additional Sessions Judge, Bhandara (hereinafter referred to as “trial court”) by which the trial court convicted the appellants namely, Rajkumar Baburao Lade (Accused No.1) and Mehatar (Accused No.9) for the offences punishable under Sections 147, 148, 452 and Section 302 read with Section 149 of the Indian Penal Code, 1860 (for short, ‘IPC’) and sentenced them to suffer rigorous imprisonment for life. Learned counsel further submits that the evidence of Sindhubai (PW-1) is duly corroborated by PW-4-Police Patil (Narendra Katre). The perusal of the judgment of the learned trial court as well as the learned Division Bench of the High Court would reveal that they basically rely on the testimony of Sindhubai (PW-1). In the result, we pass the following order: (i) The appeals are allowed; (ii) The judgments and orders of conviction and sentence passed by the High Court and the trial court are quashed and set aside; (iii) The appellants are acquitted of all the charges charged with; (iv) Insofar as appellant Mehatar is concerned, who is on bail, his bail bonds shall stand discharged; and (v) Insofar as appellant Rajkumar is concerned, he is directed to be released forthwith, if his detention is not required in any other case. Pending application(s), if any, shall stand disposed of. Sections: 147 IPC, 148 IPC, 452 IPC, 134 Evidence Act, 149 IPC.",1
"These appeals under Article 136 of the Constitution are against the judgment of the High Court of Karnataka exercising power of judicial review interdicting Corporate Insolvency Process culminating in the acceptance of a resolution plan by the Committee of Creditors in minutes of meeting dated 11.02.2020. In this batch of matters, there are three appeals, one by the successful resolution applicant METL, the other by the Bank comprising the Committee of Creditors, and the third appeal by the Resolution Professional appointed by the adjudicating authority to conduct CIRP against Associate Decor Ltd (“Corporate Debtor”). However, by the impugned order dated 22.04.2024, the High Court again allowed the writ petition and set aside the resolution plan, primarily on the ground that principles of natural justice are violated as 24 hours’ notice was not granted. Singhvi’s submissions and objected to the High Court exercising jurisdiction under Article 226 interdicting proceedings under the Code. In view of the above, we allow these appeals and set aside the final judgment and order passed by the High Court in Writ Petition No. Sections: 12(A) IBC.",1
"SANJAY KUMAR, J Ashraf Hussain Choudhary and his wife, Adaliu Chawang, were subjected to preventive detention under Section 3(1) of the Prevention of Illicit Traffic in Narcotic Drugs and Psychotropic Substances Act, 1988 (for brevity, ‘the Act of 1988’), vide separate orders dated 30.05.2024 passed by the Special Secretary, Home Department, Government of Nagaland. Challenge thereto by Mortuza Hussain Choudhary, the brother of Ashraf 17:13:57 IST Hussain Choudhary, by way of WP (Crl.) Nos. This Court affirmed that detention orders could be validly passed against detenus who were in jail, provided the officers passing the orders were alive to the factum of the detenus being in custody and there was material on record to justify the conclusion that they would (1991) 1 SCC 128 indulge in similar activities, if set at liberty. Reference was made to the earlier decision of this Court in Binod Singh vs. The common judgement dated 29.08.2024 passed by the Gauhati High Court dismissing the two writ petitions is accordingly set aside and the appeals are allowed. Sections: 3(1) NDPS Act, 22(b) NDPS Act, 60 NDPS Act, 6 NDPS Act.",1
"The present appeal arises from High Court order dated 24.11.2022 that dismissed the appellant’s writ appeal against the learned single judge’s order dated 27.02.2019, by which the appellant’s writ petition to be included in the University’s General Provident Fund-cum-pension-cum-gratuity scheme of retiral benefits was dismissed. The short facts necessary for adjudication are that the appellant was appointed as Junior Scientist cum Assistant Professor by the respondent-University in 1987. The learned single judge of the High Court dismissed the writ petition by order dated 27.02.2019, reasoning that the appellant did not opt for these retiral benefits despite being given the option in 1990, 1995, 1996 and 2008. Upon considering the clear provisions of the University Statute and the Office Order, and decisions of the High Court in cases of similarly placed persons that have been relied on by the learned counsel for the appellant, we are of the opinion that the impugned order is liable to be set aside and the present appeal must be allowed for the following reasons. In light of the above, we allow the appeal, set aside the impugned order dated 24.11.2022 in LPA No. Pending applications, if any, stand disposed of.",1
"The present appeals filed under Section 125 of the Electricity Act, 2003 arise out of the Impugned common final judgment and order of the Appellate Tribunal for Electricity at New Delhi dated 31st August 2023 passed in DFR No. The APTEL ‘The Act’ hereinafter ‘APTEL’ hereinafter disposed of the appeals and set aside the orders of the Delhi Electricity Regulatory Commission dated 6th and 7th March 2023. Insofar as the petition of the WTERT is concerned, the DERC specifically rejected the contention of the WTERT to the effect that since the Appellant-MCD was not an authorized distribution licensee, it cannot float the impugned tender. The DERC relying on the provisions of Rule 15 of the SWM Rules 2016 specifically rejected the said contention and held that the Appellant-MCD was performing its statutory obligations. In the result, we pass the following order: (i) the appeals are allowed; (ii) the Impugned common final judgment and order of the Appellate Tribunal for Electricity at New Delhi dated 31st August 2023 passed in DFR No. Pending application(s), if any, shall stand disposed of.",1
"This appeal has been filed against the final judgment and decree dated 10.06.2019 passed by the High Court of Kerala at Ernakulam in R.S.A. No.1338 of 2004, whereby the High Court allowed the said Regular Second Appeal and set aside the concurrent findings of the Courts below, besides granting a decree in favour of the plaintiff / Respondent No.1 declaring her right, title and interest over the suit schedule property by virtue of Ext.Al settlement deed dated 26.06.1985. It has also been concurrently held by all the three courts below that the donee had accepted the gift. The only requirement stipulated here is that, the acceptance of the gift must be effectuated within the lifetime of the donor itself. Accordingly, this appeal is dismissed, confirming the judgment passed by the High Court. Connected Miscellaneous Application(s), if any, shall stand disposed of. Sections: 100 CPC, 2(b) Specific Relief Act, 122 TP Act, 126 TP Act, 11 TP Act, 6 TP Act, 14 Hindu Succession Act, 100 Constitution, 123 TP Act.",0
"Raju, learned ASG appearing for the appellant. By the impugned order, the High Court has granted relief of suspension of sentence and bail to the respondent/accused pending an appeal against the conviction. The directives in clauses (i), (ii) and (iii) above shall be subject to the following general conditions: (i) The undertrial accused entitled to be released on bail shall deposit his passport with the learned Judge of the Special Court concerned and if he does not hold a passport he shall file an affidavit to that effect in the form that may be prescribed by the learned Special Judge. Sections: 37 NDPS Act, 37 Constitution.",0
"The instant appeal questions the correctness of judgment in order dated 8th January, 2021, passed in Application u/s 482 No. FACTS IN BRIEF The appellant and respondent no. Naresh Kumar Aneja S/o Sant Lal Aneja R/o H-7, Hauz Khas PS Hauz Khas New Delhi, which is found under Section 354/506 IPC. Therefore, the Charge Sheet is present through Challan before Hon’ble Court. It is clarified that the observations here are restricted only to the present Appellant, and no view whatsoever has been expressed in respect of R.K Aneja, regarding whom the law will continue on its course. Pending applications, if any, shall stand closed. Sections: 354 IPC, 506 IPC, 156(3) CrPC, 164 CrPC, 161 CrPC, 161C Evidence Act, 482 CrPC.",1
"By the said order, the High Court, by holding that a case involving allegation of Commission of offence under Section 307 of the Indian Penal Code, 1860 (for short ‘IPC’) cannot be compounded, dismissed the application under Section 482 Cr.P.C., seeking quashment of proceedings. Five of the eight appellants before the High Court – Naushey Ali, Khushboo Ali, Khursheed, Raza Ali and Nanhe – are before this Court in Appeal. Each case will depend on its own facts and no hard-and-fast category can be prescribed.” (Emphasis supplied) As would be additionally clear from a close reading of the above two paragraphs, even though compounding and quashing are conceptually different, this Court was careful in pointing out that merely because there is a settlement, for certain categories of offences proceedings will not be quashed. This is on the premise that crimes that have harmful effects on the public and consist of wrongdoing that seriously endangers and threatens the well-being of the society cannot be quashed, only because the accused and the victim have amicably settled the matter. In view of the above, we allow the Appeal. Sections: 307 IPC, 147 IPC, 148 IPC, 149 IPC, 325 IPC, 506 IPC, 323 IPC, 504 IPC, 324 IPC, 326 IPC, 482 CrPC, 307 CrPC, 320 CrPC, 307 Arms Act.",1
"In these quintuplet appeals, two from the Insurer deceased persons, the insurer claims for reduction of quantum of compensation and the claimant seeks enhancement of quantum of compensation granted by the Motor Vehicles Accident Tribunal, raising various grounds. In this judgment, the claimant is referred to as ‘the appellant’ and the insurance company which preferred two appeals is referred to as ‘the respondent’, for convenience. Indisputably, the Tribunal as also the High Court did not take them as admissible evidence and make assessment on their basis. The impugned judgment would reveal that the monthly income thus fixed in the case of the parents were slightly enhanced by the High Court and it in the case her of father was re-fixed as Rs. Resultantly, all the appeals must fail and accordingly they are dismissed. Sections: 168 MV Act.",0
"The appellants New Mangalore Port Trust has assailed the correctness of the judgment and order dated 22.11.2019 passed by the High Court of Karnataka at Bengaluru dismissing a bunch of writ petitions preferred by NMPT assailing the correctness of the judgment and order dated 15.03.2017 passed by the District Judge allowing the appeal of the respondents and quashing the order of the Estate Officer of NMPT raising demand against the respondents. Reason: NMPT The facts in brief relevant for proper adjudication of these appeals are summarised hereunder: 2.1. f) It is further submitted that in view of the specific stand taken in their replies, the respondents cannot now urge that the recovery proceedings were barred by limitation. g) In view of the admitted position that the intra- court appeals are pending before the Division Bench of the High Court, this Court may consider setting aside the quashing of the recovery proceedings on the ground of limitation and may remand the proceedings before the High Court to be clubbed with the pending appeals and both the matters may be decided simultaneously. In case the appeals are allowed by the Division Bench then there would no question of any recovery retrospectively. We accordingly allow the appeals, set aside the impugned order of the High Court and restore the writ petitions before the High Court to be heard after disposal of the pending intra-court appeals filed by the respondents.",1
"These captioned appeals arise from an order passed by the High Court of Judicature at Bombay, Nagpur Bench, dated 09-02-2017 in Writ Petition No.1935/2016 by which the Writ Petition filed by the appellants – herein came to be disposed of reserving liberty for the appellants to take necessary steps as open to them in law. The facts giving rise to these petitions may be summarized as under. Thus, even after the release, the owner cannot utilise the land in whatever manner he deems fit and proper, but its utilisation has to be in conformity with the relevant plan for which the adjacent lands are permitted to be utilised.” The Court then went on to consider Municipal Corpn. When mandate is given in a section requiring compliance within a particular period, the strict compliance is required therewith as introduction of this section is with legislative intent to balance the power of the State of “eminent domain”. In the result, the appeals are allowed and the impugned order passed by the High Court is set aside. Pending applications if any shall stand disposed of. Sections: 49 Land Acquisition Act, 6 Land Acquisition Act, 126 Land Acquisition Act, 127 Land Acquisition Act, 20 Land Acquisition Act, 49(7) Land Acquisition Act, 126(2) Land Acquisition Act.",1
"Time taken for disposal Time taken for disposal Time taken for disposal of the claim petition by of the appeal by the of the appeal in this MACT High Court Court 5 years 2 years 6 months 5 months Leave granted. This appeal is directed against the judgment and order dated 30th August, 2023 in MFA No.100308/2021 passed by the High Court of Karnataka, Dharwad Bench, which in turn was preferred against the judgment and order dated 4th December, 2020 passed in MVC No.111/2015 by the Addl. The High Court enhanced the percentage of disability suffered to 100%, and as such, the compensation awarded by the High Court was as under: CALCULATION OF COMPENSATION Monthly Income Rs.7,500/- Yearly Income 7500 X 12 = Rs.9,00,000/- Future Prospects (40%) Rs.10,500/- per month Multiplier (17) 84,000 X 17 = Rs.14,28,000/- Permanent Disability (100%) Rs.21,42,000/- Special Diet Rs.50,000/- Loss of Amenities Rs.30,000/- Loss of Income during Rs.45,000/- treatment Medical Expenses Rs.1,96,938/- Pain and Suffering Rs.75,000/- Total Rs.25,68,938/- Yet dissatisfied, the Claimant-Appellant is now before us. We are unable to agree with the view taken by the Tribunal and High Court on the income of the Appellant. Ajay Kumar Loss of Amenities Rs.30,000/- (2011) 1 SCC 343 Para 6 TOTAL Rs.37,51,000/- Thus, the difference in compensation is as under: MACT High Court This Court Rs.6,78,000/- Rs.25,68,938/- Rs.37,51,000/- The Civil Appeal is allowed in the aforesaid terms. Pending application(s), if any, shall stand disposed of.",1
"Satish Chandra instituted a suit against Om Prakash Gupta seeking specific performance of an agreement. The suit was dismissed by the Om Prakash agreement to sell dated 8th February,1970 trial court vide judgment and order dated 7th October, 1974. (In some courts where there is a huge pendency, the non-hearing period may be as much as ten years or even more.) When the appeal is admitted by the High Court, the counsel inform the parties that they will get in touch as and when the case is listed for hearing. There is nothing the appellant is required to do during the period between admission of the appeal and listing of the appeal for arguments (except filing paper books or depositing the charges for preparation of paper books wherever necessary). We set aside the order dismissing the second appeal as abated. The abatement of the second appeal is also set aside.",1
"Muralidhar for the Appellant, and Learned Additional Solicitor General Mr. We have also carefully perused the written arguments along with the documents, filed by both the sides in respect of their respective contentions. Thus, the plea of juvenility can be raised before any Court, meaning thereby that there is no question of finality in this regard until and unless an application filed, invoking this provision, is determined in accordance with the 2015 Act and the relevant rules. When such a plea is raised, it shall be recognised and cannot be brushed aside in a casual or whimsical manner. The sentence imposed against the Appellant in excess of the upper limit prescribed under the relevant Act, shall stand set aside, while making it clear that the conviction shall continue. Pending application(s), if any, shall stand disposed of. Sections: 313 CrPC, 9(2) JJ Act.",1
"These appeals take exception to the final judgment and common order dated 21st September, 2023 rendered by the High 1 CIVIL APPEALS @ SLP(CIVIL) NO(S). 262, dated 17th June, 2006, issued by the Government of Andhra Pradesh. (h) That the instant case falls under the corollary drawn to Proposition(A) enumerated by the Constitution Bench of this Court in the case of Direct Recruit Class II Engg. from 1990 to 2005) rendered by the appellants prior to their regularisation cannot be counted for determining the seniority. Pending application(s), if any, shall also stand disposed of.",1
"This appeal by special leave is directed against the judgment and order dated 17.12.2013 passed by the High Court of Gujarat at Ahmedabad (briefly ‘the High Court’ hereinafter) in Criminal Appeal No. It may be mentioned that the four appellants are accused Nos. After considering the provisions of Sections 306 and 107 of IPC, this Court in Rajesh versus State of Haryana held that conviction under Section 306 IPC is not sustainable on the allegation of harassment without there being any positive action proximate to the time of occurrence on the part of the accused which led or compelled the person to commit suicide. Without a positive proximate act on the part of the accused to instigate or aid in committing suicide, conviction cannot be sustained. Accordingly and in the light of the above, we allow this appeal. Consequently, the impugned judgment and order of the High Court dated 17.12.2013 and of the trial court dated 12.05.2011 are hereby set aside. Sections: 306 IPC, 114 IPC, 309 IPC, 107 IPC, 313 CrPC.",1
"Time taken for Time taken for Time taken for disposal of the disposal of the disposal of the claim petition by appeal by the High appeal in this MACT Court Court 1 year 2 months 2 years 10 months 1 year 11 months Leave Granted The present appeals are directed against the Judgment and Order dated 1st October 2020, passed in MFA No.2162 of 2018 C/W MFA No.4016 of 2018 by the High Court of Kar- nataka at Bengaluru, which in turn, was preferred against the judgment and order dated 12th December 2017 in M.V.C No. 3858/2016 passed by the IX Additional Small Causes and Addl. The Tribunal rightly, after considering the evidence on record and on perusal of the Ex. P Spot Mahazar, came to the conclusion that there wasn’t any sufficient evidence on record, indicating that the ac- cident occurred due to negligent driving on the part of the de- ceased, and after considering the oral evidence of P.W.1, held the cause of the accident to be rash and negligent on the part only of the offending vehicle. MACT, Bangalore (SCCH-7), as modified by the High Court vide the impugned order dated 1st October, 2020, passed in MFA No.2162 of 2018 C/W MFA No.4016 of 2018, stands modified accordingly. Pending application(s), if any, shall stand disposed of.",1
"The present appeal has been filed against an order dated 14.03.2023 passed by the High Court of Gujarat dismissing the appellant’s criminal revision application and refusing to the quash the order of the Trial Court rejecting the appellant’s discharge application in a case for offences under the Prevention of Money Laundering Act, 2002. PMLA The appellant had approached the High Court through a Criminal Revision Application No. Under a Gujarat Government Order dated 3rd February 2002, land allotments to earthquake victims required a certificate from the Collector verifying their eligibility. The probative value of evidence is not assessed at this stage, and the case must proceed to trial if a prima facie offence is made out. Pending applications, if any, also stand disposed of. Sections: 217 IPC, 409 IPC, 465 IPC, 467 IPC, 468 IPC, 471 IPC, 476 IPC, 120 IPC, 420 IPC, 227 CrPC, 227 PMLA, 3 PMLA, 4 PMLA, 24 PMLA, 2(1)(u) PMLA, 420 PMLA, 467 PMLA, 13 PMLA, 7 PMLA, 2(1)(y) PMLA, 5 PMLA, 7 PC Act, 11 PC Act, 13(1)(B) PC Act, 13(2) PC Act.",0
"The present appeal has been filed challenging the judgment and order dated 31.01.2024 passed by the High Court of Gujarat in R/Special Criminal Application (Direction) No. FIR The facts leading to the present appeal are that the appellant is a retired Indian Administrative Service (IAS) officer who served in various administrative capacities, including as the Collector of Kachchh District, Gujarat, between 2003 and 2006. Placing reliance on the judgment of the Hon’ble Supreme Court in Lalita Kumari (Supra), it was urged that preliminary inquiry is mandatory in cases where the allegations do not prima facie disclose a cognizable offense. This Court, in Lalita Kumari (supra), has categorically held that the registration of an FIR is mandatory under Section 154 CrPC if the information discloses the commission of a cognizable offence. In view of the foregoing discussion, we find no merit in the present appeal. Sections: 154 CrPC, 482 CrPC.",0
"Civil Miscellaneous Appeal No.3050 of 2017 by the High Court of Judicature at Rajasthan, Jaipur Bench, while entertaining an appeal arising out of a judgment and order dated 18th January, 2017, passed in Claim No.575/2014 by the Motor Accident Claims Tribunal, Alwar. 1 The ‘impugned order’ 2 The ‘Tribunal’ 1| SLP(C) 3066 OF 2024 On 23rd March, 2014, the claimant-appellant was returning to his village Rajpur Badha from Cheel Ki Bawdi on his motorcycle bearing No.RJ 02 SC 4860, when another vehicle, a Maruti Omni bearing No.RJ 02 UA 1663 came from the opposite direction, on the wrong side of the road. The case of the respondent-Insurance Company is that no evidence has been led to substantiate the position that the claimant-appellant suffers from 100% disability. It is submitted that no evidence has been led to show that a medical attendant has been hired and a salary of Rs.6,000/- per month is paid to such an attendant. The appeal is allowed in the above terms.",1
"The appeal was admitted by the High Court on the following substantial question of law: “Whether on the facts and circumstances of the case, the Tribunal is right in law in setting aside the disallowance of VISHAL ANAND Date: 2025.01.08 11:04:03 IST capital loss claimed by the assessee of Rs.164,48,55,840/- by holding that there is extinguishment of rights of 153340900 shares when no such extinguishment of rights is made out by the assessee as required under section 2(47) of the Act and there is no reduction in the face value of share.” It appears from the materials on record that the respondent-assessee is a company engaged in the business of investing in shares, leasing, financing and money lending. The assessee had made an investment in Asianet News Network Pvt. It is not necessary that for a capital gain to arise there must be sale of a capital asset. The Gujarat High Court had in another case reported as Anarkali Sarabhai v. 181: “Every return of capital, whether to all shareholders or to one, is pro tanto a purchase of the shareholder's rights. It is illegal as a reduction of capital, unless it be made under the statutory authority, but in the latter case is perfectly valid.” (Emphasis supplied) 18.In view of the aforesaid, we are of the view that the reduction in share capital of the subsidiary company and subsequent proportionate reduction in the shareholding of the assessee would be squarely covered within the ambit of the expression “sale, exchange or relinquishment of the asset” used in Section 2(47) the Income Tax Act, 1961. Sections: 2(47) IT Act, 45 IT Act, 48 IT Act, 66 Companies Act, 77(1) Companies Act, 53 TP Act, 2(47) Companies Act, 45 Companies Act.",0
"In all but one of the civil appeals under consideration, the appellant- companies call in question the common impugned judgment and order dated 08.07.2011 of the High Court in a batch of writ petitions and a common order dated 21.10.2011 on a batch of civil review applications. By the impugned judgment and order, the High Court declined to grant the relief of rebate of 25% on the electricity tariff in terms of the High Court of Bombay, at Goa W.P. A notification cannot be rescinded with retrospective effect and only with prospective effect and that the decision in GR Ispat Ltd. (supra) clearly lays down that the appellant-companies cannot be denied the rebate. We are, thus, in agreement with the High Court in its determination that the document does not in any way advance the case of the appellant-companies. Civil appeal no.4556/2012 is dismissed as not pressed. Sections: 11 CPC.",0
"District Judge, Berhampur (District Ganjam), were overturned. The brief facts giving rise to the present appeal are as under: 3 . Mere payment of electricity dues in the name of the real owner for over statutory period cannot prove adverse possession of the defendant over the suit premises. It appears that the learned trial court has gone in the evidence adduced by the defendant in detail and after considering the evidence on record, found it as a fact that the possession of the defendant over the suit premises was not adverse for the statutory period. Consequently, the judgment of the High Court is set aside. Pending application(s), if any, shall stand disposed of. Sections: 100 CPC, 106 TP Act.",1
"Present Appeal has been filed challenging the judgment and order dated 4th July, 2023 passed by the High Court of Chhattisgarh at Bilaspur in Criminal Appeal No. CRA/855/2014, whereby the appeal filed by the Appellant-accused was dismissed and the judgment and order dated 12 th August, 2014 passed in Sessions Trial No.42/2014 by the third Additional Sessions Judge, Raipur, Chhattisgarh (hereinafter referred to as “the Trial Court”) convicting and sentencing the Appellant-accused was affirmed. REASONING Having heard learned counsel for the parties, the entire case of the prosecution rests on circumstantial evidence, as there is neither any eye-witness nor any judicially admissible confession. It is well settled law that where the case rests entirely on circumstantial evidence, the chain of evidence must be so far complete, such that every hypothesis is excluded but the one proposed to be proved and such circumstances must show that the act has been done by the Appellant-accused within all human probability (See Hanumant vs. Pending application(s), if any, shall stand disposed of. Sections: 302 IPC, 201 IPC, 161 CrPC, 313 CrPC, 27 Evidence Act, 25 Evidence Act, 26 Evidence Act.",1
"The appellant herein has preferred the instant appeal by special leave, assailing the order dated 24th April, 2023, passed by the learned Single Judge of the High Court of Judicature at Allahabad dismissing the petition filed by the appellant, being Application U/S 482 No. 384, 323, 504, 506 of the Indian Penal Code, 18602 at Police Station Bakewar, District Etawah. They, urged that the High Court was justified in dismissing the criminal petition filed by the appellant and hence, sought rejection of the present appeal. Further, Investigation Officer also concluded that the involvement of the other co-accused, i.e., the relatives of the appellant who were arraigned by the complainant in the FIR, was not substantiated by any reliable evidence and thus, the chargesheet was only submitted against the appellant. The order dated 24th April, 2023, passed by the High Court of Judicature at Allahabad is quashed and set aside and as a consequence, the impugned FIR No. Pending application(s), if any, shall stand disposed of. Sections: 313 IPC, 376 IPC, 384 IPC, 323 IPC, 504 IPC, 506 IPC, 173(2) IPC, 90 IPC, 161 CrPC, 164 CrPC, 173(2) CrPC, 482 CrPC, 313 CrPC.",1
"Since the facts and issues involved in all these cases are common, they are clubbed together and disposed of, by this common judgment. All these appeals are filed against the orders passed by different High Courts, which dismissed the petitions filed under Section 482 of the Criminal Procedure Code, 1973 and thereby affirmed the orders passed by the trial Court rejecting the applications filed for staying the proceedings under Section 138 of the Negotiable Instruments Act, 18812, sine die till the conclusion of the proceedings initiated under Section 94 of the Insolvency and Bankruptcy Code, 2016, before the National Company Law Tribunal. The role of Directors has to be specific, meaning thereby that the liability under Section 138/141 of the N.I. Similarly, the offences under all the statutes, whether under the Companies Act, Income Tax Act, or any other Act, where punishment may be imposed by way of fine, must be considered under the domain of the provisions of section 96/101 IBC. In fine, all the criminal appeals and writ petition are dismissed. Sections: 94 IPC, 482 CrPC, 238 CrPC, 305(2) CrPC, 2(20) Companies Act, 138 NI Act, 141 NI Act, 14 NI Act, 96 NI Act, 94 NI Act, 31 NI Act, 141(1) NI Act, 138 IBC, 96 IBC, 94 IBC, 96(1)(b) IBC, 7 IBC, 14(1) IBC, 95 IBC, 96(1) IBC, 14 IBC, 101 IBC, 31 IBC, 238 IBC, 32 IBC.",0
"Further, the Division Bench 18:07:16 IST Civil Appeal Nos.@SLP(C)Nos.8613-8614 of 2022 distinguished their case from that of Ram Naresh Prajapati & Ors vs State of M.P and denied extending the benefit of regular pay-scale to Appellants on the ground of similar facts. The appeal also assails the order passed by Division Bench on 10.12.2021 in Review Petition No. By order dated 10.01.2018, this court dismissed the SLP with cost of Rs.1,00,000/- with remarks that State of MP has burdened this Court for absolutely no rhyme or reason and wasting money of the State. Civil Appeal Nos.@SLP(C)Nos.8613-8614 of 2022 Now, coming to the facts of present case, the appellants submitted representations before the Competent Authority for grant of regular pay-scale to the post of sweeper, in pursuance of the order dated 21.01.2016 passed by the High court in W.P.No.9827/2012 in Ram Naresh Prajapati vs State of MP. We thus set aside the impugned order of Division Bench dated 02.12.2019 and uphold the order of Single Judge, allowing the writ petition extending the benefit of regular pay-scale to the Appellants.",1
"This appeal arises from the judgment and order dated 7th May, 2013 passed by the High Court of Madhya Pradesh, Jabalpur Bench at Indore in Crl.A.No.1213 of 1997 by which the High Court dismissed the appeal filed by the appellant herein and thereby affirmed the judgment and order of conviction passed by the Trial Court for the offence punishable under Section 8 read with Section 15 of the Narcotic Drugs and Psychotropic Substances Act, 1985 (For short “the NDPS Act”). The case of the prosecution may be summarized as under: (i) An ASI officer by name Musharraf Beg lodged an FIR No.713/96 dated 30.12.1996 with the S.H.O., Police Station, G.R.P. The Trial Court upon appreciation of the oral as well as documentary evidence on record held the appellant guilty of the alleged offence and sentenced him to undergo 10 years rigorous imprisonment with fine of Rs.1,00,000/-. The appellant went in appeal before the High Court. In view of the aforesaid, the appeal fails and is hereby dismissed. Sections: 313 CrPC, 313(1)(b) CrPC, 8 NDPS Act, 42 NDPS Act, 15 NDPS Act, 54 NDPS Act, 35 NDPS Act, 114 Evidence Act.",0
"This appeal arises from the judgment and order passed by the High Court of Punjab and Haryana at Chandigarh dated 30-8-2022 in Civil Revision Application No.3723/2019 by which the Revision Application filed by the respondents – herein (original defendants) came to be allowed thereby setting aside the order passed by the Executing Court directing the defendants to execute the sale deed in favour of the original plaintiff(s) decree holder on the plaintiff(s) depositing the balance sale consideration of Rs.5,00,000/- within 15 days from 6-5- 2019. The controversy revolves around in a narrow compass. As observed in the preceding paragraphs, the executing court did not record any evidence of the parties. Therefore, the finding recorded by the trial court, in this behalf, cannot be sustained. In view of the aforesaid, the appeal succeeds and hereby allowed. The impugned order passed by the High Court is set aside and that of the executing court is affirmed. Sections: 28 Specific Relief Act, 28 CPC.",1
"The present appeals challenge two separate orders passed by the High Court of Rajasthan—one by the Jodhpur Bench dated 29.08.2016 and the other by the Jaipur Bench dated 06.09.2016. The appeals Electricity Regulatory Commission (Terms and NEETU KHAJURIA Conditions for Open Access) Regulations, 2016 framed by the Rajasthan Electricity Regulatory Commission in the exercise of its powers under Section 42 read with Section 181 of the Electricity Act, 2003. This is because the fixed costs associated with maintaining the infrastructure necessary to support higher demand must still be covered, irrespective of the actual consumption levels. It is a settled principle of law that courts should exercise judicial restraint when reviewing the validity of regulations framed by expert regulatory bodies. In light of the above discussion, the appeals are dismissed, and the orders of the High Court are upheld. Sections: 42 Constitution.",0
"FACTUAL ASPECTS This appeal arises out of a dispute between the first appellant and the second respondent who are both members of the Bar and practise before the Courts in Kodaikanal. The second appellant is the father of the first appellant. He submitted that considering the serious allegations made in the FIR registered against the second respondent and two other persons, the same cannot be quashed in this appeal as the second respondent has not applied for quashing. Pursuant to the orders of this Court, the second respondent has filed an affidavit dated 27 th February 2025. Consequently, the proceedings of C.C.No.106 of 2022 pending before the Judicial Magistrate Court No.II, Kodaikanal is hereby quashed only as against the second respondent; c. The appeal is allowed on the above terms. Sections: 294(b) IPC, 323 IPC, 506(1) IPC.",1
"The challenge made in this appeal is to the order dated 29.08.2019, by which the High Court of Judicature at Bombay dismissed Writ Petition No.3246 of 2016. As a consequence thereof, the order dated 03.08.2015 passed by the Court of Civil Judge (Senior Division), Ratnagiri, was upheld. Thus we find no error in the view taken by the High Court. Therefore, we uphold the decision of the High Court made in this regard. Accordingly, this appeal stands dismissed as devoid of merits. Sections: 53 TP Act, 53A TP Act.",0
